Date,aapl,csco,ibm,msft
2004-05-21,27.11,21.639999,87.129997,25.889999
2004-05-24,27.34,21.65,87.099998,25.76
2004-05-25,28.409999,22.24,88.699997,26.1
2004-05-26,28.510002000000004,22.35,88.349998,26.139999
2004-05-27,28.170001,22.540001,88.589996,26.190001
2004-05-28,28.060001,22.370001,88.589996,26.23
2004-06-01,28.060001,22.24,88.120003,26.110001
2004-06-02,28.920001,22.41,87.980003,26.129999
2004-06-03,28.399999,22.35,87.349998,25.889999
2004-06-04,28.780001,22.780001,87.559998,25.950001
2004-06-07,29.810001,23.889999,88.639999,26.43
2004-06-08,30.35,23.74,90.040001,26.6
2004-06-09,30.2,23.559999,90.089996,26.469999
2004-06-10,30.739999,23.82,90.459999,26.77
2004-06-14,30.119998,23.32,90.07,26.9
2004-06-15,30.690001,23.639999,90.540001,27.41
2004-06-16,32.739998,23.879999,90.379997,27.32
2004-06-17,32.81,23.360001,90.440002,27.77
2004-06-18,32.909999,23.42,90.059998,28.35
2004-06-21,32.329999,22.870001,89.489998,28.35
2004-06-22,33.000001,23.219999,90.019997,28.290001
2004-06-23,33.7,23.969999,90.790001,28.299999
2004-06-24,33.179998,23.68,89.989998,28.389999
2004-06-25,33.7,23.43,89.550003,28.57
2004-06-28,32.489999,23.299999,88.709999,28.280001
2004-06-29,32.5,23.709999,88.290001,28.5
2004-06-30,32.54,23.700001,88.150002,28.559999
2004-07-01,32.300002,23.110001,87.5,28.629999
2004-07-02,31.08,22.950001,87.040001,28.57
2004-07-06,30.950001,22.370001,85.699997,28.02
2004-07-07,30.390001,22.42,85.349998,28.1
2004-07-08,30.139999,22.17,83.650002,27.639999
2004-07-09,30.03,22.360001,83.889999,27.860001
2004-07-12,29.139999,22.290001,84.099998,27.889999
2004-07-13,29.220001,22.139999,85.25,27.6
2004-07-14,29.579999,22.1,84.129997,28.129999
2004-07-15,32.929999,22.129999,84.019997,27.870001
2004-07-16,32.199999,21.530001,84.279999,27.48
2004-07-19,31.970001,21.360001,85.300003,27.950001
2004-07-20,32.199999,21.879999,86.360001,28.32
2004-07-21,31.619999,21.17,85.300003,28.860001
2004-07-22,31.680001,21.389999,86.059998,29.0
2004-07-23,30.699998,20.93,84.849998,28.030001
2004-07-26,31.260001000000006,20.540001,85.089996,28.66
2004-07-27,32.430001000000004,20.709999,85.879997,28.440001
2004-07-28,32.270001,20.5,85.849998,28.58
2004-07-29,32.639999,20.799999,86.769997,28.48
2004-07-30,32.339999,20.92,87.07,28.49
2004-08-02,31.579998,21.24,86.690002,28.52
2004-08-03,31.289999,20.74,85.709999,28.07
2004-08-04,31.79,21.120001,85.970001,28.059999
2004-08-05,31.390001,20.610001,85.190002,27.530001
2004-08-06,29.780001,19.93,83.480003,27.139999
2004-08-09,30.299999,20.049999,83.550003,27.18
2004-08-10,31.52,20.459999,84.989998,27.719999
2004-08-11,31.009999,18.290001,83.690002,27.41
2004-08-12,30.370001,17.790001,82.209999,26.879999
2004-08-13,30.840002,17.860001,83.910004,27.02
2004-08-16,30.78,18.23,84.019997,27.09
2004-08-17,30.869999,18.68,84.040001,27.049999
2004-08-18,31.739999,18.99,85.129997,27.459999
2004-08-19,30.709999,19.1,84.889999,27.120001
2004-08-20,30.800001,18.879999,85.25,27.200001
2004-08-23,31.08,19.18,84.650002,27.24
2004-08-24,31.95,18.969999,84.709999,27.24
2004-08-25,33.049999,19.32,85.07,27.549999
2004-08-26,34.659999,19.17,84.690002,27.440001
2004-08-27,34.349998,19.469999,84.940002,27.459999
2004-08-30,34.12,19.030001,84.400002,27.299999
2004-08-31,34.489998,18.76,84.690002,27.299999
2004-09-01,35.86,19.09,84.220001,27.389999
2004-09-02,35.659998,19.299999,84.57,27.620001
2004-09-03,35.229999,18.75,84.389999,27.110001
2004-09-07,35.760001,19.049999,84.970001,27.360001
2004-09-08,36.350001,19.309999,85.860001,27.26
2004-09-09,35.699999,19.93,86.440002,27.280001
2004-09-10,35.87,20.459999,86.760002,27.49
2004-09-13,35.59,20.25,86.489998,27.25
2004-09-14,35.490001,20.35,86.720001,27.440001
2004-09-15,35.200001,19.559999,86.370003,27.190001
2004-09-16,36.350001,19.59,86.120003,27.26
2004-09-17,37.139999,19.16,85.739998,27.51
2004-09-20,37.709999,19.299999,85.699997,27.51
2004-09-21,38.009999,19.65,85.720001,27.26
2004-09-22,36.920001,18.959999,84.309998,27.120001
2004-09-23,37.269999,18.9,83.879997,27.35
2004-09-24,37.289999,18.4,84.43,27.290001
2004-09-27,37.530001,18.040001,84.160004,27.190001
2004-09-28,38.039999,18.07,84.480003,27.27
2004-09-29,38.680001,18.309999,84.980003,27.58
2004-09-30,38.749999,18.1,85.739998,27.65
2004-10-01,38.670001,18.93,86.720001,28.25
2004-10-04,38.79,18.959999,87.160004,28.120001
2004-10-05,39.37,19.1,87.32,28.379999
2004-10-06,40.639999,19.530001,88.040001,28.530001
2004-10-07,39.619999,19.129999,87.41999799999998,28.17
2004-10-08,39.059999,18.780001,86.709999,27.99
2004-10-11,38.589999,18.98,86.629997,28.059999
2004-10-12,38.289999,19.16,86.0,28.030001
2004-10-13,39.749999,18.860001,84.980003,28.030001
2004-10-14,44.980001,18.59,84.779999,27.799999
2004-10-15,45.5,18.48,84.849998,27.99
2004-10-18,47.750001,18.65,85.91999799999998,28.41
2004-10-19,47.420001,18.700001,89.370003,28.18
2004-10-20,47.469998,18.450001,88.82,28.700001
2004-10-21,47.939999,18.629999,88.099998,28.559999
2004-10-22,47.41,18.27,87.389999,27.74
2004-10-25,47.55,18.059999,88.43,27.629999
2004-10-26,47.97,18.110001,89.0,27.9
2004-10-27,50.3,18.549999,90.0,28.15
2004-10-28,52.19,18.950001,89.5,28.01
2004-10-29,52.400001,19.209999,89.75,27.969999
2004-11-01,52.449999,19.26,90.110001,28.08
2004-11-02,53.5,19.290001,90.470001,28.24
2004-11-03,55.310001,19.280001,91.199997,28.469999
2004-11-04,54.450001,19.52,92.379997,29.0
2004-11-05,54.720001,19.969999,93.279999,29.309999
2004-11-08,54.38,19.969999,93.370003,29.280001
2004-11-09,54.049999,19.75,93.370003,29.77
2004-11-10,54.750001,18.440001,93.610001,29.73
2004-11-11,55.300001,18.74,94.790001,29.98
2004-11-12,55.499999,19.26,95.32,29.969999
2004-11-15,55.239999,19.549999,95.919998,27.389999
2004-11-16,54.939999,19.379999,94.889999,27.120001
2004-11-17,54.900002,19.540001,95.459999,27.17
2004-11-18,55.389999,19.52,95.099998,27.07
2004-11-19,55.170001,19.01,94.449997,26.860001
2004-11-22,61.350002,19.15,95.110001,26.65
2004-11-23,61.27,19.0,95.279999,26.530001
2004-11-24,64.04999699999999,19.209999,95.459999,26.639999
2004-11-26,64.550002,19.23,94.720001,26.6
2004-11-29,68.439998,18.940001,95.5,26.77
2004-11-30,67.049999,18.75,94.239998,26.809999
2004-12-01,67.790003,19.15,95.879997,27.25
2004-12-02,65.209997,19.200001,95.760002,27.09
2004-12-03,62.679999,19.43,97.080002,27.23
2004-12-06,65.779997,19.82,97.669998,27.33
2004-12-07,62.889997,19.73,96.099998,27.07
2004-12-08,63.28,19.799999,96.650002,27.360001
2004-12-09,63.990003,19.4,97.510002,27.23
2004-12-10,65.150002,19.42,96.669998,27.08
2004-12-13,64.909997,19.27,96.449997,27.25
2004-12-14,65.289999,19.280001,97.309998,27.23
2004-12-15,65.259998,19.4,97.330002,27.110001
2004-12-16,66.600002,19.4,97.449997,27.16
2004-12-17,64.989999,18.99,96.199997,26.959999
2004-12-20,62.72,19.049999,96.550003,26.950001
2004-12-21,63.690002,19.360001,97.019997,27.07
2004-12-22,63.749997,19.32,97.610001,26.969999
2004-12-23,64.010003,19.450001,97.720001,27.01
2004-12-27,63.159997,19.299999,97.5,26.85
2004-12-28,64.18,19.26,98.300003,26.950001
2004-12-29,64.44,19.309999,98.18,26.9
2004-12-30,64.800001,19.42,98.300003,26.76
2004-12-31,64.399999,19.32,98.580002,26.719999
2005-01-03,63.29,19.32,97.75,26.74
2005-01-04,63.940001,18.559999,96.699997,26.84
2005-01-05,64.500001,18.57,96.5,26.780001
2005-01-06,64.550002,18.85,96.199997,26.75
2005-01-07,69.250003,18.719999,95.779999,26.67
2005-01-10,68.960003,18.719999,95.68,26.799999
2005-01-11,64.560002,18.639999,95.0,26.73
2005-01-12,65.460003,18.93,95.209999,26.780001
2005-01-13,69.800002,18.780001,94.449997,26.27
2005-01-14,70.199998,18.879999,94.099998,26.120001
2005-01-18,70.650002,18.74,94.900002,26.32
2005-01-19,69.879997,18.15,93.099998,25.98
2005-01-20,70.459997,18.32,93.0,25.860001
2005-01-21,70.489998,18.01,92.379997,25.65
2005-01-24,70.759997,17.75,91.790001,25.67
2005-01-25,72.05,17.51,92.190002,26.02
2005-01-26,72.249998,17.690001000000006,91.949997,26.01
2005-01-27,72.64,18.18,91.980003,26.110001
2005-01-28,73.979998,17.9,92.889999,26.18
2005-01-31,76.899998,18.040001,93.419998,26.280001
2005-02-01,77.529999,18.129999,93.860001,26.389999
2005-02-02,79.63,18.15,94.300003,26.459999
2005-02-03,77.809999,17.52,93.540001,26.18
2005-02-04,78.840002,17.9,94.510002,26.32
2005-02-07,78.939998,18.16,94.529999,26.16
2005-02-08,80.900002,18.24,94.129997,26.24
2005-02-09,78.74,17.629998999999994,92.699997,26.07
2005-02-10,78.359998,17.58,92.760002,26.059999
2005-02-11,81.210003,17.700001,93.300003,25.969999
2005-02-14,84.63000100000002,17.969998999999994,93.57,26.01
2005-02-15,88.410001,17.92,94.330002,25.93
2005-02-16,90.13,17.709999,94.620003,25.790001
2005-02-17,87.81,17.450001,93.75,25.65
2005-02-18,86.809998,17.299999,93.269997,25.48
2005-02-22,85.290003,17.309998999999998,92.32,25.23
2005-02-23,88.229997,17.280001000000002,92.099998,25.200001
2005-02-24,88.929999,17.18,92.639999,25.370001
2005-02-25,88.990001,17.200001,92.800003,25.25
2005-02-28,44.859999,17.42,92.580002,25.16
2005-03-01,44.5,17.5,93.300003,25.280001
2005-03-02,44.119998,17.74,92.919998,25.26
2005-03-03,41.789999,17.799999,92.410004,25.17
2005-03-04,42.809999,18.040001,92.370003,25.17
2005-03-07,42.75,18.24,91.599998,25.469999
2005-03-08,40.53,18.120001,92.129997,25.4
2005-03-09,39.349999,18.530001,92.349998,25.309999
2005-03-10,39.83,18.709999,92.410004,25.43
2005-03-11,40.27,18.450001,91.510002,25.09
2005-03-14,40.320002,18.540001,91.900002,25.110001
2005-03-15,40.96,18.25,91.379997,24.91
2005-03-16,41.180001,18.07,90.650002,24.629999
2005-03-17,42.249999,18.030001,89.860001,24.540001
2005-03-18,42.959999,17.799999,89.279999,24.309999
2005-03-21,43.699999,17.940001000000006,89.510002,24.200001
2005-03-22,42.829999,17.92,89.5,23.99
2005-03-23,42.549999,17.75,90.519997,24.18
2005-03-24,42.500001,17.879998999999994,90.699997,24.280001
2005-03-28,42.529999,17.889999,91.040001,24.200001
2005-03-29,41.750001,17.75,90.599998,23.92
2005-03-30,42.800002,18.030001,90.68,24.16
2005-03-31,41.669999,17.889999,91.379997,24.17
2005-04-01,40.890001,17.700001,90.440002,24.120001
2005-04-04,41.089999,17.67,90.32,24.23
2005-04-05,41.890001,17.82,89.57,24.469999
2005-04-06,42.330001,17.77,89.0,24.67
2005-04-07,43.559999,18.15,88.440002,25.1
2005-04-08,43.74,17.9,87.599998,24.940001
2005-04-11,41.920002,17.99,86.199997,24.969999
2005-04-12,42.659998,18.24,85.75,25.32
2005-04-13,41.040001,18.0,84.57,25.040001
2005-04-14,37.260002,17.809998999999994,83.639999,24.84
2005-04-15,35.350001,17.200001,76.699997,24.459999
2005-04-18,35.620001,17.02,76.650002,24.65
2005-04-19,37.090001,17.18,75.480003,24.629999
2005-04-20,35.510002,17.190001000000002,72.010002,24.32
2005-04-21,37.18,17.68,74.029999,25.280001
2005-04-22,35.500001,17.43,74.209999,24.98
2005-04-25,36.979999,17.48,74.610001,24.99
2005-04-26,36.190001,17.280001000000002,75.43,24.76
2005-04-27,35.949998,17.25,77.050003,24.99
2005-04-28,35.539999,17.139999,75.910004,24.450001
2005-04-29,36.060001,17.27,76.379997,25.299999
2005-05-02,36.429999,17.26,76.510002,25.23
2005-05-03,36.210001,17.309998999999998,76.470001,25.360001
2005-05-04,37.149999,17.65,77.08000200000002,25.209999
2005-05-05,36.679998,18.0,75.5,25.23
2005-05-06,37.240001,18.02,75.260002,25.219999
2005-05-09,36.969998,18.209999,74.980003,25.110001
2005-05-10,36.419999,18.209999,73.300003,24.9
2005-05-11,35.61000100000001,18.549999,73.279999,24.91
2005-05-12,34.13,18.700001,72.620003,25.0
2005-05-13,34.770001,18.889999,73.160004,25.299999
2005-05-16,35.549999,19.09,74.339996,25.49
2005-05-17,35.360002,19.059999,74.290001,25.459999
2005-05-18,35.839999,19.24,76.360001,25.700001
2005-05-19,37.550002,19.379999,77.160004,25.92
2005-05-20,37.550002,19.469999,76.410004,25.74
2005-05-23,39.759999,19.549999,76.510002,25.85
2005-05-24,39.700001,20.0,75.809998,25.75
2005-05-25,39.779999,19.620001,76.0,25.709999
2005-05-26,40.740001,19.9,77.139999,25.9
2005-05-27,40.56,19.790001,77.099998,26.07
2005-05-31,39.759999,19.4,75.550003,25.799999
2005-06-01,40.300001,19.639999,76.839996,25.809999
2005-06-02,40.039999,19.879999,77.349998,25.790001
2005-06-03,38.240001,19.4,75.790001,25.43
2005-06-06,37.92,19.379999,75.0,25.370001
2005-06-07,36.539999,19.41,75.040001,25.51
2005-06-08,36.920001,19.41,74.800003,25.4
2005-06-09,37.650001,19.469999,74.93,25.51
2005-06-10,35.809999,19.24,74.769997,25.43
2005-06-13,35.900001,19.299999,75.050003,25.309999
2005-06-14,36.0,19.18,74.889999,25.360001
2005-06-15,37.129999,19.32,76.300003,25.26
2005-06-16,37.980001,19.530001,77.050003,25.040001
2005-06-17,38.309999,19.530001,76.389999,25.040001
2005-06-20,37.61,19.6,76.550003,25.110001
2005-06-21,37.859999,19.77,76.410004,25.15
2005-06-22,38.550001,19.799999,77.230003,25.07
2005-06-23,38.889999,19.780001,75.410004,25.309999
2005-06-24,37.76,19.299999,74.010002,25.040001
2005-06-27,37.100001,19.030001,73.879997,25.049999
2005-06-28,37.309999,19.16,75.300003,25.07
2005-06-29,36.370001,19.360001,74.730003,25.09
2005-06-30,36.810001,19.08,74.199997,24.84
2005-07-01,36.500001,18.99,74.66999799999998,24.709999
2005-07-05,37.980001,18.82,74.790001,24.98
2005-07-06,37.390001,18.82,75.809998,24.700001
2005-07-07,37.63,18.84,77.379997,24.65
2005-07-08,38.250001,19.309999,79.300003,25.09
2005-07-11,38.100001,19.540001,78.959999,25.290001
2005-07-12,38.240001,19.780001,80.040001,25.610001
2005-07-13,38.35,19.969999,81.449997,25.66
2005-07-14,40.750001,19.940001,82.41999799999998,25.969999
2005-07-15,41.55,19.889999,82.379997,25.790001
2005-07-18,41.489998,19.65,81.809998,25.549999
2005-07-19,43.190001,20.17,83.699997,26.16
2005-07-20,43.630001,20.120001,84.599998,26.190001
2005-07-21,43.289999,19.559999,84.400002,26.440001
2005-07-22,43.999999,19.32,84.440002,25.68
2005-07-25,43.810001,18.85,84.199997,25.690001
2005-07-26,43.630001,19.059999,84.120003,25.540001
2005-07-27,43.989999,19.18,83.870003,25.719999
2005-07-28,43.800001,19.299999,83.800003,25.75
2005-07-29,42.650002,19.15,83.459999,25.610001
2005-08-01,42.75,19.26,83.43,25.92
2005-08-02,43.190001,19.49,83.309998,26.809999
2005-08-03,43.220001,19.540001,84.059998,27.25
2005-08-04,42.71,19.43,83.120003,27.32
2005-08-05,42.989999,19.299999,83.360001,27.76
2005-08-08,42.650002,19.25,83.360001,27.129999
2005-08-09,43.820002,19.610001,83.5,27.35
2005-08-10,43.38000200000001,18.25,82.019997,26.950001
2005-08-11,43.999999,18.059999,82.660004,27.27
2005-08-12,46.1,17.799999,82.190002,27.049999
2005-08-15,47.68,17.709999,82.5,27.129999
2005-08-16,46.25,17.629998999999994,81.300003,26.74
2005-08-17,47.150001,17.84,81.300003,26.950001
2005-08-18,46.300002,17.66,81.150002,26.82
2005-08-19,45.830001,17.82,82.760002,26.719999
2005-08-22,45.869998,17.690001000000006,82.599998,26.91
2005-08-23,45.739999,17.76,82.029999,26.870001
2005-08-24,45.77,17.52,81.32,26.809999
2005-08-25,46.059999,17.48,81.099998,27.030001
2005-08-26,45.739999,17.4,80.379997,26.969999
2005-08-29,45.840001,17.639999,81.339996,27.15
2005-08-30,46.570001,17.51,80.540001,27.18
2005-08-31,46.889998,17.620001000000006,80.620003,27.379999
2005-09-01,46.260001,17.65,79.540001,27.200001
2005-09-02,46.22,17.719998999999994,79.459999,27.02
2005-09-06,48.799999,18.200001,81.019997,27.0
2005-09-07,48.679999,18.4,80.980003,26.85
2005-09-08,49.780001,18.370001,80.800003,26.610001
2005-09-09,51.309999,18.58,81.440002,26.58
2005-09-12,51.400002,18.48,81.480003,26.610001
2005-09-13,50.820002,18.25,80.75,26.48
2005-09-14,49.610001,17.84,80.480003,26.309999
2005-09-15,49.87,18.030001,80.010002,26.27
2005-09-16,51.210001,18.42,80.33000200000002,26.07
2005-09-19,52.64,18.17,79.43,26.0
2005-09-20,53.189999,17.969998999999994,78.699997,25.84
2005-09-21,52.110001,17.85,77.559998,25.49
2005-09-22,51.9,18.110001,78.209999,25.34
2005-09-23,53.199999,18.049999,78.0,25.27
2005-09-26,53.840001,17.92,77.410004,25.27
2005-09-27,53.440001,17.719998999999994,77.989998,25.34
2005-09-28,51.080001,17.92,79.5,25.67
2005-09-29,52.34,17.860001,80.360001,25.940001
2005-09-30,53.609999,17.92,80.220001,25.73
2005-10-03,54.440001,17.74,80.449997,25.5
2005-10-04,53.749999,17.67,80.110001,24.98
2005-10-05,52.78,17.5,79.82,24.67
2005-10-06,51.699998,17.73,79.699997,24.73
2005-10-07,51.299999,17.629998999999994,80.5,24.59
2005-10-10,50.370001,17.49,81.25,24.459999
2005-10-11,51.589999,17.190001000000002,83.190002,24.41
2005-10-12,49.249999,17.43,82.190002,24.299999
2005-10-13,53.739998,17.299999,82.199997,24.59
2005-10-14,54.000001,17.27,82.349998,24.67
2005-10-17,53.440001,17.17,82.589996,24.530001
2005-10-18,52.21,16.98,83.480003,24.57
2005-10-19,54.939999,17.200001,84.16999799999998,25.09
2005-10-20,56.140003,16.93,83.16999799999998,24.790001
2005-10-21,55.659999,17.030001000000002,83.33000200000002,24.780001
2005-10-24,56.789998,17.16,83.470001,25.1
2005-10-25,56.100002,17.120001000000002,83.360001,25.030001
2005-10-26,57.029997,17.1,82.889999,25.110001
2005-10-27,55.41,17.049999,82.309998,24.85
2005-10-28,54.469998,17.139999,81.41999799999998,25.530001
2005-10-31,57.590003,17.450001,81.879997,25.700001
2005-11-01,57.500001,17.48,81.589996,25.959999
2005-11-02,59.949997,17.629998999999994,81.059998,26.459999
2005-11-03,61.85,17.51,82.870003,26.440001
2005-11-04,61.149998,17.870001000000006,83.0,26.66
2005-11-07,60.229997,17.85,83.610001,27.01
2005-11-08,59.900002,17.860001,83.150002,27.049999
2005-11-09,60.110001,17.75,82.839996,26.959999
2005-11-10,61.179998,17.15,83.989998,27.09
2005-11-11,61.54,17.469998999999998,84.550003,27.280001
2005-11-14,61.449998,17.35,84.360001,27.370001
2005-11-15,62.279997,17.27,85.529999,27.5
2005-11-16,64.949998,17.219998999999998,86.540001,27.74
2005-11-17,64.52000100000001,17.370001000000002,86.889999,27.969999
2005-11-18,64.560002,17.02,87.769997,28.07
2005-11-21,64.959998,17.059998999999998,87.290001,28.16
2005-11-22,66.52,17.280001000000002,87.989998,27.91
2005-11-23,67.110001,17.440001000000002,88.800003,27.92
2005-11-25,69.339998,17.549999,88.800003,27.76
2005-11-28,69.659999,17.48,89.110001,27.75
2005-11-29,68.100003,17.51,89.099998,27.68
2005-11-30,67.819997,17.540001,88.900002,27.68
2005-12-01,71.600003,17.690001000000006,89.209999,27.889999
2005-12-02,72.63,17.639999,88.650002,28.01
2005-12-05,71.820002,17.5,88.43,27.85
2005-12-06,74.049999,17.559998999999998,89.139999,27.690001
2005-12-07,73.949997,17.780001000000006,88.720001,27.75
2005-12-08,74.08,17.639999,87.5,27.690001
2005-12-09,74.329999,17.549999,86.970001,27.709999
2005-12-12,74.909999,17.52,85.959999,27.450001
2005-12-13,74.98,17.5,83.709999,27.129999
2005-12-14,72.009999,17.690001000000006,83.129997,27.09
2005-12-15,72.180003,17.76,83.529999,26.92
2005-12-16,71.109999,17.52,83.370003,26.9
2005-12-19,71.379998,17.469998999999998,82.760002,26.83
2005-12-20,72.11000200000002,17.309998999999998,82.480003,26.860001
2005-12-21,73.5,17.209999,83.120003,26.73
2005-12-22,74.019999,17.290001,83.220001,26.59
2005-12-23,73.350003,17.35,83.480003,26.639999
2005-12-27,74.229997,17.25,82.989998,26.459999
2005-12-28,73.570002,17.290001,83.040001,26.389999
2005-12-29,71.45,17.24,82.400002,26.27
2005-12-30,71.89000300000002,17.120001000000002,82.199997,26.15
2006-01-03,74.750002,17.450001,82.059998,26.84
2006-01-04,74.97,17.85,81.949997,26.969999
2006-01-05,74.38,18.35,82.5,26.99
2006-01-06,76.29999699999998,18.77,84.949997,26.91
2006-01-09,76.049998,19.059999,83.730003,26.860001
2006-01-10,80.86000200000002,18.969999,84.07,27.0
2006-01-11,83.899998,19.4,84.16999799999998,27.290001
2006-01-12,84.29,19.200001,83.57,27.139999
2006-01-13,85.590003,18.92,83.16999799999998,27.190001
2006-01-17,84.710003,18.68,83.0,26.99
2006-01-18,82.489999,18.73,83.800003,26.83
2006-01-19,79.04,19.02,83.089996,27.02
2006-01-20,76.089999,18.51,81.360001,26.41
2006-01-23,77.670002,18.16,81.410004,26.35
2006-01-24,76.039998,18.33,80.849998,26.280001
2006-01-25,74.20000300000002,18.57,80.910004,26.4
2006-01-26,72.33,18.58,80.720001,26.5
2006-01-27,72.03,18.780001,81.019997,27.790001
2006-01-30,75.000001,18.889999,81.629997,28.0
2006-01-31,75.509999,18.57,81.300003,28.15
2006-02-01,75.419997,18.58,81.940002,28.040001
2006-02-02,72.100001,18.370001,81.230003,27.68
2006-02-03,71.850002,18.15,79.970001,27.540001
2006-02-06,67.299998,17.83,79.510002,27.17
2006-02-07,67.599998,18.09,79.849998,26.940001
2006-02-08,68.809999,19.4,80.800003,26.91
2006-02-09,64.949998,19.549999,80.400002,26.66
2006-02-10,67.309999,19.76,81.33000200000002,26.690001
2006-02-13,64.709999,19.549999,80.440002,26.389999
2006-02-14,67.639999,19.700001,81.089996,26.65
2006-02-15,69.22000200000001,19.940001,80.849998,26.879999
2006-02-16,70.57,19.98,80.910004,26.809999
2006-02-17,70.29,19.860001,80.709999,26.700001
2006-02-21,69.079999,19.58,80.5,26.540001
2006-02-22,71.319997,19.67,81.349998,26.719999
2006-02-23,71.75,19.719999,80.199997,26.66
2006-02-24,71.46,19.85,80.099998,26.629999
2006-02-27,70.990003,19.969999,80.629997,27.049999
2006-02-28,68.489999,20.24,80.239998,26.870001
2006-03-01,69.099999,21.059999,79.900002,27.139999
2006-03-02,69.609998,20.879999,79.940002,26.969999
2006-03-03,67.720001,21.040001,79.959999,26.93
2006-03-06,65.479997,21.049999,80.0,26.91
2006-03-07,66.310002,20.870001,80.290001,27.059999
2006-03-08,65.660001,20.860001,81.139999,27.25
2006-03-09,63.930001,20.440001,81.019997,27.0
2006-03-10,63.189998,20.82,81.57,27.17
2006-03-13,65.680001,20.860001,81.93,27.110001
2006-03-14,67.319999,21.25,82.879997,27.23
2006-03-15,66.23,21.440001,83.379997,27.360001
2006-03-16,64.31000300000001,21.25,82.870003,27.27
2006-03-17,64.659998,21.620001,83.300003,27.5
2006-03-20,63.990003,21.68,83.58000200000002,27.889999
2006-03-21,61.809999,21.41,83.809998,27.74
2006-03-22,61.670003,21.42,84.449997,27.15
2006-03-23,60.160002,21.41,83.199997,26.85
2006-03-24,59.959997,21.360001,83.360001,27.01
2006-03-27,59.51,21.690001,83.08000200000002,27.01
2006-03-28,58.710002,21.33,82.43,26.9
2006-03-29,62.329998,21.57,83.129997,27.02
2006-03-30,62.750001,21.969999,83.199997,27.23
2006-03-31,62.72,21.67,82.470001,27.209999
2006-04-03,62.649999,21.59,83.059998,27.559999
2006-04-04,61.169998,21.559999,83.449997,27.639999
2006-04-05,67.210003,21.690001,84.16999799999998,27.74
2006-04-06,71.240002,21.18,83.809998,27.559999
2006-04-07,69.790002,20.809999,82.480003,27.25
2006-04-10,68.67000300000001,20.99,82.099998,27.290001
2006-04-11,67.990001,21.030001,81.160004,27.129999
2006-04-12,66.709998,21.02,80.75,27.200001
2006-04-13,66.469999,21.18,81.980003,27.07
2006-04-17,64.810001,20.860001,81.639999,26.84
2006-04-18,66.22,21.469999,83.309998,27.219999
2006-04-19,65.650001,21.26,81.860001,27.030001
2006-04-20,67.629999,21.030001,82.019997,27.030001
2006-04-21,67.039999,20.68,81.660004,27.15
2006-04-24,65.750003,20.290001,82.110001,27.110001
2006-04-25,66.169999,20.469999,82.66999799999998,27.110001
2006-04-26,68.149998,20.73,83.349998,27.1
2006-04-27,69.359999,20.98,83.879997,27.25
2006-04-28,70.390002,20.950001,82.339996,24.15
2006-05-01,69.599998,20.959999,82.230003,24.290001
2006-05-02,71.619997,21.389999,82.41999799999998,24.01
2006-05-03,71.139999,21.49,82.699997,23.17
2006-05-04,71.129999,21.860001,82.43,23.440001
2006-05-05,71.89000300000002,21.75,83.279999,23.799999
2006-05-08,71.89000300000002,21.76,82.889999,23.73
2006-05-09,71.029997,21.68,83.230003,23.620001
2006-05-10,70.6,20.75,82.900002,23.77
2006-05-11,68.149998,20.049999,82.459999,23.219999
2006-05-12,67.700001,20.34,82.389999,23.17
2006-05-15,67.790003,20.559999,82.889999,23.15
2006-05-16,64.97999899999999,20.209999,82.160004,23.01
2006-05-17,65.259998,20.18,81.269997,22.73
2006-05-18,63.179997,20.290001,80.660004,22.83
2006-05-19,64.510001,20.870001,80.279999,22.559999
2006-05-22,63.38000200000001,20.6,80.019997,22.879999
2006-05-23,63.149997,20.370001,79.83000200000002,22.790001
2006-05-24,63.340001,20.49,79.779999,23.5
2006-05-25,64.32999699999999,20.52,80.139999,23.74
2006-05-26,63.549999,20.309999,80.75,23.719999
2006-05-30,61.219999,19.77,80.160004,23.15
2006-05-31,59.77,19.68,79.900002,22.65
2006-06-01,62.170001,20.5,80.690002,22.82
2006-06-02,61.660003,20.440001,79.519997,22.76
2006-06-05,59.999998,19.879999,79.059998,22.5
2006-06-06,59.719998,20.17,79.760002,22.129999
2006-06-07,58.559999,19.91,79.150002,22.040001
2006-06-08,60.760002,19.889999,77.029999,22.110001
2006-06-09,59.240001,19.969999,77.629997,21.92
2006-06-12,57.000003,19.48,77.019997,21.709999
2006-06-13,58.33,19.360001,76.93,21.51
2006-06-14,57.609997,19.610001,77.709999,21.879999
2006-06-15,59.379997,20.219999,78.559998,22.07
2006-06-16,57.560002,19.98,77.949997,22.1
2006-06-19,57.200001,19.82,77.66999799999998,22.549999
2006-06-20,57.47,19.73,77.989998,22.559999
2006-06-21,57.860003000000006,20.07,78.300003,23.08
2006-06-22,59.580002,19.690001,77.190002,22.879999
2006-06-23,58.829998,19.610001,77.099998,22.5
2006-06-26,58.990002,19.6,77.150002,22.82
2006-06-27,57.429999,19.299999,76.629997,22.860001
2006-06-28,56.02,19.379999,76.559998,23.16
2006-06-29,58.970001,19.91,77.589996,23.469999
2006-06-30,57.27000200000001,19.530001,76.82,23.299999
2006-07-03,57.949998,20.0,78.019997,23.700001
2006-07-05,57.000003,19.6,77.769997,23.35
2006-07-06,55.770001,19.629999,78.089996,23.48
2006-07-07,55.4,19.389999,76.41999799999998,23.299999
